商品コード,商品名,商品名略称,商品名カナ,商品区分1コード,商品区分1名,商品区分2コード,商品区分2名,商品区分3コード,商品区分3名,単位,入数,販売消費税区分,販売消費税区分名,仕入消費税区分,仕入消費税区分名,消費税率,標準単価,仕入単価,原価単価,在庫単価,定価,在庫管理,幅,奥行,高さ,才数,EXP才数,個口,発注方法,発注方法名,仕入先コード,摘要,在庫管理名,検索画面表示,検索画面表示名
9440015010,ﾚｸｻｽ 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,ﾚｸｻｽ 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱,ﾚｸｻｽ 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,50700,29700,29700,29700,0,1,1500,450,523,6,,1,1,都度発注,94,,する,1,表示
9440016000,ﾚｸｻｽ 180 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,ﾚｸｻｽ 180 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱,ﾚｸｻｽ 180 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,59900,34700,34700,34700,0,1,1800,450,523,7,,1,1,都度発注,94,,する,1,表示
9440016010,ﾚｸｻｽ 180 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,ﾚｸｻｽ 180 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱,ﾚｸｻｽ 180 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,59900,34700,34700,34700,0,1,1800,450,523,7,,1,1,都度発注,94,,する,1,表示
9440017000,ﾚｸｻｽ 120 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,ﾚｸｻｽ 120 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全,ﾚｸｻｽ 120 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,29600,17000,17000,17000,0,1,1200,450,345,5,,1,1,都度発注,94,,する,1,表示
9440017010,ﾚｸｻｽ 120 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,ﾚｸｻｽ 120 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全,ﾚｸｻｽ 120 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,29600,17000,17000,17000,0,1,1200,450,345,5,,1,1,都度発注,94,,する,1,表示
9440018000,ﾚｸｻｽ 150 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,ﾚｸｻｽ 150 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全,ﾚｸｻｽ 150 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,36400,21000,21000,21000,0,1,1500,450,345,6,,1,1,都度発注,94,,する,1,表示
9440018010,ﾚｸｻｽ 150 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,ﾚｸｻｽ 150 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全,ﾚｸｻｽ 150 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,36400,21000,21000,21000,0,1,1500,450,345,6,,1,1,都度発注,94,,する,1,表示
9440019000,ﾚｸｻｽ 180 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,ﾚｸｻｽ 180 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全,ﾚｸｻｽ 180 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,42600,24500,24500,24500,0,1,1800,450,345,7,,1,1,都度発注,94,,する,1,表示
9440019010,ﾚｸｻｽ 180 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,ﾚｸｻｽ 180 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全,ﾚｸｻｽ 180 ﾛｰﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,42600,24500,24500,24500,0,1,1800,450,345,7,,1,1,都度発注,94,,する,1,表示
9440020000,山水 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山水 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全,山水 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,86200,47300,47300,47300,0,1,900,435,1900,27,,2,1,都度発注,94,,する,1,表示
9440020010,山水 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山水 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全,山水 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,86200,47300,47300,47300,0,1,900,435,1900,27,,2,1,都度発注,94,,する,1,表示
9440021000,山水 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山水 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　,山水 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,120800,66000,66000,66000,0,1,1200,475,1900,40,,2,1,都度発注,94,,する,1,表示
9440021010,山水 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山水 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　,山水 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,120800,66000,66000,66000,0,1,1200,475,1900,40,,2,1,都度発注,94,,する,1,表示
9440022000,山水 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山水 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全,山水 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,120800,66000,66000,66000,0,1,1200,435,1900,36,,2,1,都度発注,94,,する,1,表示
9440022010,山水 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山水 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全,山水 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,120800,66000,66000,66000,0,1,1200,435,1900,36,,2,1,都度発注,94,,する,1,表示
9440023000,山水 50 ｵｰﾌﾟﾝﾁｪｽﾄ (NA)　※完全梱包依頼,山水 50 ｵｰﾌﾟﾝﾁｪｽﾄ (NA)　※完全梱包,山水 50 ｵｰﾌﾟﾝﾁｪｽﾄ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,28600,16500,16500,16500,0,1,500,472,870,4,,1,1,都度発注,94,,する,1,表示
9440023010,山水 50 ｵｰﾌﾟﾝﾁｪｽﾄ (BR)　※完全梱包依頼,山水 50 ｵｰﾌﾟﾝﾁｪｽﾄ (BR)　※完全梱包,山水 50 ｵｰﾌﾟﾝﾁｪｽﾄ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,28600,16500,16500,16500,0,1,500,472,870,4,,1,1,都度発注,94,,する,1,表示
9440024000,山水 45-3段 ｷｬﾋﾞﾈｯﾄ (NA)　※完全梱包依頼,山水 45-3段 ｷｬﾋﾞﾈｯﾄ (NA)　※完全梱,山水 45-3段 ｷｬﾋﾞﾈｯﾄ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,40700,22000,22000,22000,0,1,450,435,1345,9,,1,1,都度発注,94,,する,1,表示
9440024010,山水 45-3段 ｷｬﾋﾞﾈｯﾄ (BR)　※完全梱包依頼,山水 45-3段 ｷｬﾋﾞﾈｯﾄ (BR)　※完全梱,山水 45-3段 ｷｬﾋﾞﾈｯﾄ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,40700,22000,22000,22000,0,1,450,435,1345,9,,1,1,都度発注,94,,する,1,表示
9440025000,山水 90-2列 ｷｬﾋﾞﾈｯﾄ (NA)　※完全梱包依頼,山水 90-2列 ｷｬﾋﾞﾈｯﾄ (NA)　※完全梱,山水 90-2列 ｷｬﾋﾞﾈｯﾄ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,32100,17600,17600,17600,0,1,900,435,545,7,,1,1,都度発注,94,,する,1,表示
9440025010,山水 90-2列 ｷｬﾋﾞﾈｯﾄ (BR)　※完全梱包依頼,山水 90-2列 ｷｬﾋﾞﾈｯﾄ (BR)　※完全梱,山水 90-2列 ｷｬﾋﾞﾈｯﾄ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,32100,17600,17600,17600,0,1,900,435,545,7,,1,1,都度発注,94,,する,1,表示
9440026000,山水 90-4 ﾏｽｷｬﾋﾞﾈｯﾄ (NA)　※完全梱包依頼,山水 90-4 ﾏｽｷｬﾋﾞﾈｯﾄ (NA)　※完全梱,山水 90-4 ﾏｽｷｬﾋﾞﾈｯﾄ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,46200,25300,25300,25300,0,1,900,435,995,14,,1,1,都度発注,94,,する,1,表示
9440026010,山水 90-4 ﾏｽｷｬﾋﾞﾈｯﾄ (BR)　※完全梱包依頼,山水 90-4 ﾏｽｷｬﾋﾞﾈｯﾄ (BR)　※完全梱,山水 90-4 ﾏｽｷｬﾋﾞﾈｯﾄ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,46200,25300,25300,25300,0,1,900,435,995,14,,1,1,都度発注,94,,する,1,表示
9440027000,山水 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山水 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱,山水 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,64500,35200,35200,35200,0,1,1200,435,890,17,,1,1,都度発注,94,,する,1,表示
9440027010,山水 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山水 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱,山水 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,64500,35200,35200,35200,0,1,1200,435,890,17,,1,1,都度発注,94,,する,1,表示
9440028000,山水 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山水 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱,山水 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,31300,16500,16500,16500,0,1,1000,472,480,7,,1,1,都度発注,94,,する,1,表示
9440028010,山水 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山水 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱,山水 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,31300,16500,16500,16500,0,1,1000,472,480,7,,1,1,都度発注,94,,する,1,表示
9440029000,山水 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山水 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱,山水 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,41000,22000,22000,22000,0,1,1500,472,480,11,,1,1,都度発注,94,,する,1,表示
9440029010,山水 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山水 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱,山水 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,41000,22000,22000,22000,0,1,1500,472,480,11,,1,1,都度発注,94,,する,1,表示
9440030000,山月 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山月 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱,山月 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,34200,18700,18700,18700,0,1,1000,450,484,7,,1,1,都度発注,94,,する,1,表示
9440030010,山月 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山月 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱,山月 100 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,34200,18700,18700,18700,0,1,1000,450,484,7,,1,1,都度発注,94,,する,1,表示
9440031000,山月 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山月 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱,山月 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,44200,24200,24200,24200,0,1,1500,450,484,10,,1,1,都度発注,94,,する,1,表示
9440031010,山月 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山月 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱,山月 150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,44200,24200,24200,24200,0,1,1500,450,484,10,,1,1,都度発注,94,,する,1,表示
9440032000,山月 100 ｷｬﾋﾞﾈｯﾄ引出 (NA)　※完全梱包依頼,山月 100 ｷｬﾋﾞﾈｯﾄ引出 (NA)　※完全,山月 100 ｷｬﾋﾞﾈｯﾄ引出 (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,39700,22000,22000,22000,0,1,1000,450,484,7,,1,1,都度発注,94,,する,1,表示
9440032010,山月 100 ｷｬﾋﾞﾈｯﾄ引出 (BR)　※完全梱包依頼,山月 100 ｷｬﾋﾞﾈｯﾄ引出 (BR)　※完全,山月 100 ｷｬﾋﾞﾈｯﾄ引出 (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,39700,22000,22000,22000,0,1,1000,450,484,7,,1,1,都度発注,94,,する,1,表示
9440033000,山月 150 ｷｬﾋﾞﾈｯﾄ引出 (NA)　※完全梱包依頼,山月 150 ｷｬﾋﾞﾈｯﾄ引出 (NA)　※完全,山月 150 ｷｬﾋﾞﾈｯﾄ引出 (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,53400,29700,29700,29700,0,1,1500,450,484,10,,1,1,都度発注,94,,する,1,表示
9440033010,山月 150 ｷｬﾋﾞﾈｯﾄ引出 (BR)　※完全梱包依頼,山月 150 ｷｬﾋﾞﾈｯﾄ引出 (BR)　※完全,山月 150 ｷｬﾋﾞﾈｯﾄ引出 (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,53400,29700,29700,29700,0,1,1500,450,484,10,,1,1,都度発注,94,,する,1,表示
9440034000,山月 100 ｷｬﾋﾞﾈｯﾄ開戸 (NA)　※完全梱包依頼,山月 100 ｷｬﾋﾞﾈｯﾄ開戸 (NA)　※完全,山月 100 ｷｬﾋﾞﾈｯﾄ開戸 (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,39700,22000,22000,22000,0,1,1020,450,484,7,,1,1,都度発注,94,,する,1,表示
9440034010,山月 100 ｷｬﾋﾞﾈｯﾄ開戸 (BR)　※完全梱包依頼,山月 100 ｷｬﾋﾞﾈｯﾄ開戸 (BR)　※完全,山月 100 ｷｬﾋﾞﾈｯﾄ開戸 (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,39700,22000,22000,22000,0,1,1020,450,484,7,,1,1,都度発注,94,,する,1,表示
9440035000,山月 150 ｷｬﾋﾞﾈｯﾄ開戸 (NA)　※完全梱包依頼,山月 150 ｷｬﾋﾞﾈｯﾄ開戸 (NA)　※完全,山月 150 ｷｬﾋﾞﾈｯﾄ開戸 (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,53400,29700,29700,29700,0,1,1500,450,484,10,,1,1,都度発注,94,,する,1,表示
9440035010,山月 150 ｷｬﾋﾞﾈｯﾄ開戸 (BR)　※完全梱包依頼,山月 150 ｷｬﾋﾞﾈｯﾄ開戸 (BR)　※完全,山月 150 ｷｬﾋﾞﾈｯﾄ開戸 (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,53400,29700,29700,29700,0,1,1500,450,484,10,,1,1,都度発注,94,,する,1,表示
9440036000,山月 90 ｶｳﾝﾀｰ (NA)　※完全梱包依頼,山月 90 ｶｳﾝﾀｰ (NA)　※完全梱包依頼,山月 90 ｶｳﾝﾀｰ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,45100,24200,24200,24200,0,1,865,440,900,12,,1,1,都度発注,94,,する,1,表示
9440036010,山月 90 ｶｳﾝﾀｰ (BR)　※完全梱包依頼,山月 90 ｶｳﾝﾀｰ (BR)　※完全梱包依頼,山月 90 ｶｳﾝﾀｰ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,45100,24200,24200,24200,0,1,865,440,900,12,,1,1,都度発注,94,,する,1,表示
9440037000,山月 120 ｶｳﾝﾀｰ (NA)　※完全梱包依頼,山月 120 ｶｳﾝﾀｰ (NA)　※完全梱包依,山月 120 ｶｳﾝﾀｰ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,64500,35200,35200,35200,0,1,1200,440,900,17,,1,1,都度発注,94,,する,1,表示
9440037010,山月 120 ｶｳﾝﾀｰ (BR)　※完全梱包依頼,山月 120 ｶｳﾝﾀｰ (BR)　※完全梱包依,山月 120 ｶｳﾝﾀｰ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,64500,35200,35200,35200,0,1,1200,440,900,17,7,1,1,都度発注,94,17.6,する,1,表示
9440038000,山月 50 ｵｰﾌﾟﾝﾁｪｽﾄ (NA)　※完全梱包依頼,山月 50 ｵｰﾌﾟﾝﾁｪｽﾄ (NA)　※完全梱包,山月 50 ｵｰﾌﾟﾝﾁｪｽﾄ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,30200,17600,17600,17600,0,1,500,450,878,4,,1,1,都度発注,94,,する,1,表示
9440038010,山月 50 ｵｰﾌﾟﾝﾁｪｽﾄ (BR)　※完全梱包依頼,山月 50 ｵｰﾌﾟﾝﾁｪｽﾄ (BR)　※完全梱包,山月 50 ｵｰﾌﾟﾝﾁｪｽﾄ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,30200,17600,17600,17600,0,1,500,450,878,4,3,1,1,都度発注,94,7.3,する,1,表示
9440039000,山月 90 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山月 90 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱包,山月 90 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,45100,24200,24200,24200,0,1,866,441,889,12,,1,1,都度発注,94,,する,1,表示
9440039010,山月 90 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山月 90 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱包,山月 90 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,45100,24200,24200,24200,0,1,866,441,889,12,,1,1,都度発注,94,,する,1,表示
9440040000,山月 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山月 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱,山月 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,64500,35200,35200,35200,0,1,1200,441,889,17,,1,1,都度発注,94,,する,1,表示
9440040010,山月 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山月 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱,山月 120 ｻｲﾄﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,64500,35200,35200,35200,0,1,1200,441,889,17,7,1,1,都度発注,94,17,する,1,表示
9440041000,山月 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山月 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全,山月 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,67800,36000,36000,36000,0,1,865,440,1895,26,,2,1,都度発注,94,,する,1,表示
9440041010,山月 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山月 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全,山月 90 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,67800,36000,36000,36000,0,1,865,440,1895,26,,2,1,都度発注,94,,する,1,表示
9440042000,山月 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,山月 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全,山月 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (NA)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,94000,50000,50000,50000,0,1,1200,440,1895,37,,2,1,都度発注,94,,する,1,表示
9440042010,山月 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,山月 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全,山月 120 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,94000,50000,50000,50000,0,1,1200,440,1895,37,16,2,1,都度発注,94,37,する,1,表示
9440043000,山月 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ(NA)ｽﾗｲﾄﾞｶｳﾝﾀｰ付 ※完全梱包依頼,山月 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ(NA)ｽﾗｲﾄ,山月 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ(NA)ｽﾗｲﾄﾞｶｳﾝﾀｰ付 ※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,99100,53000,53000,53000,0,1,1200,440,1895,37,,2,1,都度発注,94,,する,1,表示
9440043010,山月 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ(BR)ｽﾗｲﾄﾞｶｳﾝﾀｰ付 ※完全梱包依頼,山月 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ(BR)ｽﾗｲﾄ,山月 120 ｵｰﾌﾟﾝﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ(BR)ｽﾗｲﾄﾞｶｳﾝﾀｰ付 ※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,99100,53000,53000,53000,0,1,1200,440,1895,37,,2,1,都度発注,94,,する,1,表示
9440053000,NEW古都 90 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (LBR)　※完全梱包依頼,NEW古都 90 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (LBR)　※,NEW古都 90 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (LBR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,15100,8000,8000,8000,0,1,900,450,490,5,,1,1,都度発注,94,,する,1,表示
9440053010,NEW古都 90 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,NEW古都 90 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完,NEW古都 90 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,15100,8000,8000,8000,0,1,900,450,490,5,,1,1,都度発注,94,,する,1,表示
9440054000,NEW古都 120 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (LBR)　※完全梱包依頼,NEW古都 120 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (LBR)　※,NEW古都 120 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (LBR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,20300,11000,11000,11000,0,1,1200,450,490,6,,1,1,都度発注,94,,する,1,表示
9440054010,NEW古都 120 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,NEW古都 120 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※,NEW古都 120 ﾊｲ ﾃﾚﾋﾞﾎﾞｰﾄﾞ (BR)　※完全梱包依頼,0,,0,,0,,,0,1,税込,0,税抜,1,20300,11000,11000,11000,0,1,1200,450,490,6,,1,1,都度発注,94,,する,1,表示
